1.640625000000000000e+00,1.664062500000000000e+00,1.453125000000000000e+00,1.497070312500000000e+00,1.551269531250000000e+00
1.078125000000000000e+00,1.769531250000000000e+00,1.535156250000000000e+00,1.447265625000000000e+00,1.533691406250000000e+00
1.476562500000000000e+00,1.371093750000000000e+00,1.675781250000000000e+00,1.529296875000000000e+00,1.539550781250000000e+00
1.734375000000000000e+00,1.582031250000000000e+00,1.699218750000000000e+00,1.464843750000000000e+00,1.590820312500000000e+00
