1.429687500000000000e+00,1.511718750000000000e+00,1.435546875000000000e+00,1.537109375000000000e+00,1.514775815217391131e+00
1.664062500000000000e+00,1.417968750000000000e+00,1.458984375000000000e+00,1.465108580508474700e+00,1.536741727941176361e+00
1.617187500000000000e+00,1.523437500000000000e+00,1.500000000000000000e+00,1.497881355932203506e+00,1.519434560643564192e+00
1.289062500000000000e+00,1.781250000000000000e+00,1.511718750000000000e+00,1.449218750000000000e+00,1.517068614130434812e+00
